year,holdnum,slavenum,sizehold,statefip,stateicp,countyicp,county,urban,city,citypop,metro,metarea,mdstatus,metdist,urbarea,age,gender,norm_race,histid_slave,histid,linkpop,version
1850.0,307867.0,5.0,12.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,M,B,75309bd0-631a-4b86-984e-1b87a08848cc,759e3773-c525-4663-b755-2deb94532f28,1.0,1.0
1850.0,307867.0,6.0,12.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,M,B,1f28cbdc-c631-4b87-a67a-3337aab3f4ba,759e3773-c525-4663-b755-2deb94532f28,1.0,1.0
1850.0,307867.0,7.0,12.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,F,B,90c568cd-3b90-48d0-9db2-f395761fde61,759e3773-c525-4663-b755-2deb94532f28,1.0,1.0
1850.0,307867.0,8.0,12.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,F,B,e6be831e-57e8-4de7-9c31-d4183e3a9996,759e3773-c525-4663-b755-2deb94532f28,1.0,1.0
1850.0,307867.0,9.0,12.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,F,B,8ae1d377-2560-4dff-9f0c-107a7a7063c4,759e3773-c525-4663-b755-2deb94532f28,1.0,1.0
1850.0,307867.0,10.0,12.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,F,B,e9f7a461-c3ea-4bd5-b6a9-571aeb1a8267,759e3773-c525-4663-b755-2deb94532f28,1.0,1.0
1850.0,307867.0,11.0,12.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,F,B,3bb1aa92-b28e-4fe2-ae99-69d236e8a7a7,759e3773-c525-4663-b755-2deb94532f28,1.0,1.0
1850.0,307867.0,12.0,12.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,F,B,2dee9ed9-6671-41c9-89bb-13d2627ee615,759e3773-c525-4663-b755-2deb94532f28,1.0,1.0
1850.0,307868.0,1.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.0,M,B,b8f1418c-704b-4f9d-96eb-f2fda6805133,bf020843-aea6-45dd-a3c6-b9dfb6790b14,3.0,1.0
1850.0,307868.0,2.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,M,B,6d780a66-e1dc-4e05-bef2-01770fc92a5f,bf020843-aea6-45dd-a3c6-b9dfb6790b14,3.0,1.0
1850.0,307868.0,3.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,M,B,c4b471e4-1bc0-4e3e-aef9-262692f87fa2,bf020843-aea6-45dd-a3c6-b9dfb6790b14,3.0,1.0
1850.0,307868.0,4.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,M,B,df61e927-05e0-4cef-b149-8a23d335c655,bf020843-aea6-45dd-a3c6-b9dfb6790b14,3.0,1.0
1850.0,307868.0,5.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,M,B,a7689112-6552-4250-a7cb-7e73a1e33e2b,bf020843-aea6-45dd-a3c6-b9dfb6790b14,3.0,1.0
1850.0,307869.0,1.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,M,B,4a9ee8d0-d733-48ec-b48e-14465cba80fc,8f8fbe70-57df-499d-84f5-0dac2d153853,1.0,1.0
1850.0,307869.0,2.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,M,B,fe872946-95e2-4dda-be44-1b3306637334,8f8fbe70-57df-499d-84f5-0dac2d153853,1.0,1.0
1850.0,307869.0,3.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,M,B,f3bf5614-9c83-4047-8d77-bc5e40a52e6c,8f8fbe70-57df-499d-84f5-0dac2d153853,1.0,1.0
1850.0,307869.0,4.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,M,B,7feef978-6ddd-4144-a0e4-184a9171f128,8f8fbe70-57df-499d-84f5-0dac2d153853,1.0,1.0
1850.0,307869.0,5.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,F,B,9afcfbaf-0fa7-4455-a31d-8277c1f31fc5,8f8fbe70-57df-499d-84f5-0dac2d153853,1.0,1.0
1850.0,307869.0,6.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,F,B,7729b838-18da-438f-a22f-d7e752a495ba,8f8fbe70-57df-499d-84f5-0dac2d153853,1.0,1.0
1850.0,307872.0,1.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,M,B,6fbac188-4581-4b02-82a6-c52ff263a607,f85e97d5-4590-4e38-9b8b-f305e8245263,1.0,1.0
1850.0,307872.0,2.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,M,B,06f2d093-a685-45e2-88c3-8c0a382b5d3e,f85e97d5-4590-4e38-9b8b-f305e8245263,1.0,1.0
1850.0,307872.0,3.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,M,B,db1917ef-422f-4ae1-a625-c27208c87eb2,f85e97d5-4590-4e38-9b8b-f305e8245263,1.0,1.0
1850.0,307872.0,4.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,F,B,6cf48312-5a1a-4b76-849e-06bef1c9f811,f85e97d5-4590-4e38-9b8b-f305e8245263,1.0,1.0
1850.0,307872.0,5.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,F,B,14f3750d-4f8c-40b2-a82d-d6ac9596c3d8,f85e97d5-4590-4e38-9b8b-f305e8245263,1.0,1.0
1850.0,307872.0,6.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,F,B,f437c8ae-45a5-49cf-a23e-1d27593df299,f85e97d5-4590-4e38-9b8b-f305e8245263,1.0,1.0
1850.0,307873.0,1.0,3.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,M,B,cf5bd7fb-ca4f-4663-9cef-19569c579ab2,dc1d20e5-9683-43c4-81c0-f15e729c331f,1.0,1.0
1850.0,307873.0,2.0,3.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.0,F,B,2deedfe6-98d0-4d05-b7b7-6e13e1bd5cb2,dc1d20e5-9683-43c4-81c0-f15e729c331f,1.0,1.0
1850.0,307873.0,3.0,3.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,F,B,7395176c-7072-4a2e-88bf-3d2b5437cf94,dc1d20e5-9683-43c4-81c0-f15e729c331f,1.0,1.0
1850.0,307874.0,1.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.0,M,B,aad349f2-2e8a-4cc1-b134-1568f9cc37d4,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,2.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,M,B,a8da122c-10d4-44b4-b610-e9a7aa00a06e,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,3.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,M,B,998dc6ef-b72e-49b2-844c-dc437f746e54,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,4.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,M,B,22b9ceea-9d8f-4f49-b5c5-93a8d76f3f35,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,5.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,M,B,3a2ce06d-0a91-4fb9-890e-f34c3ed75b9f,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,6.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,M,B,44599ff1-f2e9-4f8d-8b6e-20666b413827,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,7.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,M,B,b1ce8a44-345d-4f9f-936c-5c84f74333d4,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,8.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,M,B,8539b52d-c184-443f-9017-ad95662e60db,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,9.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,F,B,bb4be2e6-37d9-421e-8cb0-752e1d835e07,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,10.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,F,B,a05a1157-14c4-4212-8076-ff2bd4ce65f9,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,11.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,F,B,998a39c1-3ad8-48d1-9839-76d1da760a39,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,12.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,F,B,be406206-538a-42e5-980c-70cb4e0ebb21,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307874.0,13.0,13.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,F,B,86287d69-22a8-4f5d-b54f-008059c2bb45,b61cab60-b7d8-4ed7-9f70-b58a6d1a54d9,1.0,1.0
1850.0,307875.0,1.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,M,B,1f33f439-fe75-4ee4-9c39-4f2ce79ffcc3,5ccec0c3-c90e-49c6-8cf3-f8451da25263,1.0,1.0
1850.0,307875.0,2.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,M,B,e21d4500-590e-42a0-8fc5-d394f6c022fb,5ccec0c3-c90e-49c6-8cf3-f8451da25263,1.0,1.0
1850.0,307875.0,3.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,F,B,26484001-7ad9-4838-8046-ccdce645a16f,5ccec0c3-c90e-49c6-8cf3-f8451da25263,1.0,1.0
1850.0,307875.0,4.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,F,B,7196aaab-6ce9-4b40-a322-288dc1c2f4ac,5ccec0c3-c90e-49c6-8cf3-f8451da25263,1.0,1.0
1850.0,307875.0,5.0,5.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,F,B,1701290d-9d18-4c4f-9c80-cba9f891adad,5ccec0c3-c90e-49c6-8cf3-f8451da25263,1.0,1.0
1850.0,307876.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,M,B,73dd1b85-3631-4ee6-8c56-b200917fb44e,f2aa992e-4413-4669-a47d-fdb556722790,1.0,1.0
1850.0,307877.0,1.0,7.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,M,B,2d515595-ff0c-45bf-b81c-2b39a5509c93,0b74412f-49d1-4a6d-807a-4ca65bf0efb2,1.0,1.0
1850.0,307877.0,2.0,7.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,M,B,9a91c150-0217-456c-bfc6-83420946519e,0b74412f-49d1-4a6d-807a-4ca65bf0efb2,1.0,1.0
1850.0,307877.0,3.0,7.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,M,B,695f3068-e44b-44f3-a440-8d6de278858f,0b74412f-49d1-4a6d-807a-4ca65bf0efb2,1.0,1.0
1850.0,307877.0,4.0,7.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,F,B,62bdac32-247e-4f09-a307-ecec56635a91,0b74412f-49d1-4a6d-807a-4ca65bf0efb2,1.0,1.0
1850.0,307877.0,5.0,7.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,F,B,70565acb-d55c-4a24-8785-8d81cc9b7bda,0b74412f-49d1-4a6d-807a-4ca65bf0efb2,1.0,1.0
1850.0,307877.0,6.0,7.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,F,B,9c3f7f9a-76cc-4037-8e3c-3338c46db638,0b74412f-49d1-4a6d-807a-4ca65bf0efb2,1.0,1.0
1850.0,307877.0,7.0,7.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,F,B,09845a36-20c3-422d-8d9a-7ebcd34a3a5e,0b74412f-49d1-4a6d-807a-4ca65bf0efb2,1.0,1.0
1850.0,307870.0,1.0,2.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,M,B,b8c4cb39-2cd7-4cb2-897d-55d6f8264b33,2a83f9d3-6799-4c5a-b233-256c7827e93f,1.0,1.0
1850.0,307870.0,2.0,2.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,F,B,e5e18c32-9247-443f-9186-f5a87addf50f,2a83f9d3-6799-4c5a-b233-256c7827e93f,1.0,1.0
1850.0,307871.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,F,B,bf77a812-70ed-44e1-805d-d4709b9ce8a9,2d2479c7-6421-4c74-8142-feb1367755fe,1.0,1.0
1850.0,307880.0,1.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,F,B,4071dcd2-170a-481d-9771-61869fe6c716,,0.0,1.0
1850.0,307880.0,2.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,M,B,6c34b731-8d11-46df-ae01-c0816b6af8cf,,0.0,1.0
1850.0,307880.0,3.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,M,B,7ae6ac57-7659-4732-9c93-5bd4ea38fe8b,,0.0,1.0
1850.0,307880.0,4.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,F,B,53adf9f2-4422-4091-a8a2-7bd719c0f38b,,0.0,1.0
1850.0,307880.0,5.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,F,B,cdc10e77-e258-4c44-8b48-ecf07a149910,,0.0,1.0
1850.0,307880.0,6.0,6.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,F,B,eddd4b15-30f9-4161-bae4-b59a0f0cd965,,0.0,1.0
1850.0,307881.0,1.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,M,B,c483d7a6-17a3-4396-80f0-8e74fe5742ef,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307881.0,2.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,M,B,0285a04f-a8c4-4a60-8795-2b11becd25b2,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307881.0,3.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,M,B,589e84a4-146f-40be-9084-a10f88316bf7,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307881.0,4.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,M,B,038a894e-e09b-4708-8f85-eecf6fc4dca3,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307881.0,5.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,M,B,c9bf1ae6-c3ef-4bb0-b6f8-96568a7726f1,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307881.0,6.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,M,B,0997812b-7334-499f-8b7b-b8a3642877f4,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307881.0,7.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,F,B,19422741-a8b0-4d56-b944-9bd883b363c8,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307881.0,8.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,F,B,af8ea724-ba73-4e8b-882b-95e39482b03a,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307881.0,9.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,F,B,96d649dd-b7f0-498c-a04c-f6de27278ecf,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307881.0,10.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,F,B,81179b2c-1b59-48e6-88eb-a6a62e83986d,a4c8c166-ea86-422d-9d38-8598c463f6a5,1.0,1.0
1850.0,307882.0,1.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,M,B,5d9c1b3a-b22b-4fcc-bd9d-404cb23177ae,ac5e8f62-7c5b-4280-b494-7d363692457d,1.0,1.0
1850.0,307882.0,2.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,M,B,cd033c5e-d0e8-41f6-ba58-7c6e9ea1cc9f,ac5e8f62-7c5b-4280-b494-7d363692457d,1.0,1.0
1850.0,307882.0,3.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.0,F,B,2213eb3c-94ca-40e6-bd2f-414efac29f93,ac5e8f62-7c5b-4280-b494-7d363692457d,1.0,1.0
1850.0,307882.0,4.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,F,B,f7f1add5-9b16-4ef8-baf1-fe4cdc9eb542,ac5e8f62-7c5b-4280-b494-7d363692457d,1.0,1.0
1850.0,307883.0,1.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.0,M,B,53d32f36-7205-43fa-b660-439fbb30376d,57b4378d-2def-4b79-99e8-c0d0922a6d45,1.0,1.0
1850.0,307883.0,2.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,M,B,515f3499-1b8d-4e24-84e2-a0a03f4ba6bf,57b4378d-2def-4b79-99e8-c0d0922a6d45,1.0,1.0
1850.0,307883.0,3.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,M,B,7fd70710-9c7f-4ce6-ac82-16d91e9454dd,57b4378d-2def-4b79-99e8-c0d0922a6d45,1.0,1.0
1850.0,307883.0,4.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,M,B,418b8835-b7af-4dd3-aea5-9d30136e9d50,57b4378d-2def-4b79-99e8-c0d0922a6d45,1.0,1.0
1850.0,307883.0,5.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,F,B,fefa3709-ff7c-464a-aed5-aa648a5a34ff,57b4378d-2def-4b79-99e8-c0d0922a6d45,1.0,1.0
1850.0,307883.0,6.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,F,B,da70e78a-cf25-4e51-9510-c8f8437e9b24,57b4378d-2def-4b79-99e8-c0d0922a6d45,1.0,1.0
1850.0,307883.0,7.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,F,B,80335d61-57ff-4148-9a49-86f3673c3169,57b4378d-2def-4b79-99e8-c0d0922a6d45,1.0,1.0
1850.0,307883.0,8.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,F,B,958143ef-0b71-4106-a11a-b54efd1d9c91,57b4378d-2def-4b79-99e8-c0d0922a6d45,1.0,1.0
1850.0,307878.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,M,B,b9296894-6efe-4067-8783-b56fa863abd2,9ebff4f0-518c-490d-ac1e-383606b4b1c6,1.0,1.0
1850.0,307884.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,M,B,6e1ed647-cdc5-496f-8cd7-d4b4593310ce,3fac6bdb-de87-4d75-aeae-e4f22ab44844,1.0,1.0
1850.0,307885.0,1.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.0,M,B,58312dfd-9a3d-4e53-858f-d346d0696cbe,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,2.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.0,M,B,42bebbef-1973-41e5-9aa4-a9e1c97fd8f8,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,3.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,M,B,bf706124-0675-42bf-b1dd-e431859c511a,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,4.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,F,B,fc396b5c-c581-4ae6-8c83-8e10845546e0,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,5.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78.0,F,B,21af51e2-5557-4e3f-a2ef-3b68a8c0815f,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,6.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,F,B,b25495c1-db8e-4cf3-8199-ab23c6a034d0,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,7.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,F,B,dfc4cbd8-edaf-40c4-b516-50c347bae3ac,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,8.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,F,B,2db0187e-a72b-41bb-9eb3-1bb582a4eed4,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,9.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,F,B,6db562d1-e9e2-4591-a1f6-1422e902ad0e,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,10.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,F,B,fece0842-6e25-488d-8de9-94a84e8c5aa2,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307885.0,11.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,F,B,5db15180-ecd2-4f50-9e86-fcb3881ecef4,b16fe537-2657-4201-9e5c-9382fd8063ae,1.0,1.0
1850.0,307879.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,F,B,0e109ace-7bcc-4939-98ac-8c548a3d7f24,aa159cbf-3b6f-4c66-a618-bdfc3be1bca3,2.0,1.0
1850.0,307888.0,1.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,M,B,2aefde61-08e4-4a2d-8d21-a3f2f0093b17,,0.0,1.0
1850.0,307888.0,2.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,M,B,6be4554d-b5d3-48f7-a1f1-213b8cb25644,,0.0,1.0
1850.0,307888.0,3.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,F,B,ff98a4c1-9f98-4d4a-8544-361dbe2fc333,,0.0,1.0
1850.0,307888.0,4.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,F,B,421f8f3f-8bed-4681-a387-f1e932d85191,,0.0,1.0
